mechdef_kintaro_KTO-X,MechPart,1,1
mechdef_kintaro_KTO-S,MechPart,1,1
mechdef_naja_NJA-X,MechPart,1,1
mechdef_naja_NJA-S,MechPart,1,1
mechdef_osprey_OSP-X,MechPart,1,1
mechdef_osprey_OSP-S,MechPart,1,1
mechdef_centurion_CN9-X,MechPart,1,1
mechdef_centurion_CN9-S,MechPart,1,1
mechdef_enforcer_ENF-X,MechPart,1,1
mechdef_enforcer_ENF-S,MechPart,1,1
mechdef_blitzkrieg_BTZ-X,MechPart,1,1
mechdef_blitzkrieg_BTZ-S,MechPart,1,1
mechdef_bombard_BMB-X,MechPart,1,1
mechdef_bombard_BMB-S,MechPart,1,1
mechdef_hunchbackiic_HBK-IIC-X,MechPart,1,1
mechdef_hunchbackiic_HBK-IIC-S,MechPart,1,1
mechdef_trebuchet_TBT-X,MechPart,1,1
mechdef_trebuchet_TBT-S,MechPart,1,1
mechdef_iceferret_IFR-X,MechPart,1,1
mechdef_iceferret_IFR-S,MechPart,1,1
mechdef_vindicator_VND-X,MechPart,1,1
mechdef_vindicator_VND-S,MechPart,1,1
mechdef_arcticwolf_ACW-X1,MechPart,1,1
mechdef_arcticwolf_ACW-S1,MechPart,1,1
mechdef_arcticwolf_ACW-X2,MechPart,1,1
mechdef_arcticwolf_ACW-S2,MechPart,1,1
mechdef_assassin_ASN-X1,MechPart,1,1
mechdef_assassin_ASN-S1,MechPart,1,1
mechdef_assassin_ASN-X2,MechPart,1,1
mechdef_assassin_ASN-S2,MechPart,1,1
mechdef_clint_CLNT-X,MechPart,1,1
mechdef_clint_CLNT-S,MechPart,1,1
mechdef_icarusii_ICR-X,MechPart,1,1
mechdef_icarusii_ICR-S,MechPart,1,1
mechdef_strider_SR1-X,MechPart,1,1
mechdef_strider_SR1-S,MechPart,1,1
mechdef_vulcan_VL-X,MechPart,1,1
mechdef_vulcan_VL-S,MechPart,1,1
mechdef_fox_FX-X,MechPart,1,1
mechdef_fox_FX-S,MechPart,1,1
mechdef_stag_ST-X1,MechPart,1,1
mechdef_stag_ST-S1,MechPart,1,1
mechdef_stag_ST-X2,MechPart,1,1
mechdef_stag_ST-S2,MechPart,1,1
mechdef_stag_ST-X3,MechPart,1,1
mechdef_stag_ST-S3,MechPart,1,1
mechdef_grendel_GDL-X1,MechPart,1,1
mechdef_grendel_GDL-S1,MechPart,1,1
mechdef_grendel_GDL-X2,MechPart,1,1
mechdef_grendel_GDL-S2,MechPart,1,1
mechdef_phantom_PHN-X1,MechPart,1,1
mechdef_phantom_PHN-S1,MechPart,1,1
mechdef_phantom_PHN-X2,MechPart,1,1
mechdef_phantom_PHN-S2,MechPart,1,1
mechdef_chimera_CMA-X,MechPart,1,1
mechdef_chimera_CMA-S,MechPart,1,1
mechdef_enfield_END-X,MechPart,1,1
mechdef_enfield_END-S,MechPart,1,1
mechdef_kyudo_KY2-D-X,MechPart,1,1
mechdef_kyudo_KY2-D-S,MechPart,1,1
mechdef_kyudo_KY2-D-X,MechPart,1,1
mechdef_kyudo_KY2-D-S,MechPart,1,1
mechdef_swordsman_STC-X,MechPart,1,1
mechdef_swordsman_STC-S,MechPart,1,1
mechdef_chameleon_CLN-X,MechPart,1,1
mechdef_chameleon_CLN-S,MechPart,1,1
mechdef_shayu_SYU-X,MechPart,1,1
mechdef_shayu_SYU-S,MechPart,1,1
mechdef_sentinel_STN-X,MechPart,1,1
mechdef_sentinel_STN-S,MechPart,1,1
mechdef_starslayer_STY-X1,MechPart,1,1
mechdef_starslayer_STY-S1,MechPart,1,1
mechdef_wyvern_WVE-X,MechPart,1,1
mechdef_wyvern_WVE-S,MechPart,1,1
mechdef_wyvern_WVE-X,MechPart,1,1
mechdef_wyvern_WVE-S,MechPart,1,1
mechdef_apollo_APL-X1,MechPart,1,1
mechdef_apollo_APL-S1,MechPart,1,1
mechdef_apollo_APL-X2,MechPart,1,1
mechdef_apollo_APL-S2,MechPart,1,1
