mechdef_blackpython_BP-X,Mech,1,1
mechdef_blackpython_BP-S,Mech,1,1
mechdef_cyclops_CP-10-Z-DC-X,Mech,1,1
mechdef_cyclops_CP-10-Z-DC-S,Mech,1,1
mechdef_roughneck_RGH-X1,Mech,1,1
mechdef_roughneck_RGH-S1,Mech,1,1
mechdef_roughneck_RGH-X2,Mech,1,1
mechdef_roughneck_RGH-S2,Mech,1,1
mechdef_grasshopper_GHR-X,Mech,1,1
mechdef_grasshopper_GHR-S,Mech,1,1
mechdef_catapult_CPLT-X1,Mech,1,1
mechdef_catapult_CPLT-S1,Mech,1,1
mechdef_catapult_CPLT-X2,Mech,1,1
mechdef_catapult_CPLT-S2,Mech,1,1
mechdef_lament_LMT-X,Mech,1,1
mechdef_lament_LMT-S,Mech,1,1
mechdef_linebacker_LBK-X1,Mech,1,1
mechdef_linebacker_LBK-S1,Mech,1,1
mechdef_linebacker_LBK-X2,Mech,1,1
mechdef_linebacker_LBK-S2,Mech,1,1
mechdef_linebacker_LBK-X3,Mech,1,1
mechdef_linebacker_LBK-S3,Mech,1,1
mechdef_champion_CHP-X,Mech,1,1
mechdef_champion_CHP-S,Mech,1,1
mechdef_dragon_DRG-X,Mech,1,1
mechdef_dragon_DRG-S,Mech,1,1
mechdef_granddragon_DRG-X,Mech,1,1
mechdef_granddragon_DRG-S,Mech,1,1
mechdef_lupus_LUPUS-X1,Mech,1,1
mechdef_lupus_LUPUS-S1,Mech,1,1
mechdef_lupus_LUPUS-X2,Mech,1,1
mechdef_lupus_LUPUS-S2,Mech,1,1
mechdef_merlin_MLN-X1,Mech,1,1
mechdef_merlin_MLN-S1,Mech,1,1
mechdef_merlin_MLN-X2,Mech,1,1
mechdef_merlin_MLN-S2,Mech,1,1
mechdef_ostroc_OSR-X,Mech,1,1
mechdef_ostroc_OSR-S,Mech,1,1
mechdef_ostsol_OTL-X,Mech,1,1
mechdef_ostsol_OTL-S,Mech,1,1
mechdef_ostsol_OTL-X,Mech,1,1
mechdef_ostsol_OTL-S,Mech,1,1
mechdef_quickdraw_QKD-X1,Mech,1,1
mechdef_quickdraw_QKD-S1,Mech,1,1
mechdef_valkyrieii_VLK-II-1A-X,Mech,1,1
mechdef_valkyrieii_VLK-II-1A-S,Mech,1,1
mechdef_valkyrieii_VLK-II-2A-X,Mech,1,1
mechdef_valkyrieii_VLK-II-2A-S,Mech,1,1
mechdef_yeoman_YMN-X,Mech,1,1
mechdef_yeoman_YMN-S,Mech,1,1
mechdef_avatar_AV1-X,Mech,1,1
mechdef_avatar_AV1-S,Mech,1,1
mechdef_orion_ON1-X1,Mech,1,1
mechdef_orion_ON1-S1,Mech,1,1
mechdef_orion_ON2-X2,Mech,1,1
mechdef_orion_ON2-S2,Mech,1,1
mechdef_cataphract_CTF-X,Mech,1,1
mechdef_cataphract_CTF-S,Mech,1,1
mechdef_novacat_NCT-X1,Mech,1,1
mechdef_novacat_NCT-S1,Mech,1,1
mechdef_novacat_NCT-X2,Mech,1,1
mechdef_novacat_NCT-S2,Mech,1,1
mechdef_novacat_NCT-X3,Mech,1,1
mechdef_novacat_NCT-S3,Mech,1,1
mechdef_grandtitan_T-IT-X1,Mech,1,1
mechdef_grandtitan_T-IT-S1,Mech,1,1
mechdef_grandtitan_T-IT-X2,Mech,1,1
mechdef_grandtitan_T-IT-S2,Mech,1,1
mechdef_glassspider_GS-X1,Mech,1,1
mechdef_glassspider_GS-S1,Mech,1,1
mechdef_glassspider_GS-X2,Mech,1,1
mechdef_glassspider_GS-S2,Mech,1,1
mechdef_visionquest_VQ-X1,Mech,1,1
mechdef_visionquest_VQ-S1,Mech,1,1
mechdef_visionquest_VQ-X2,Mech,1,1
mechdef_visionquest_VQ-S2,Mech,1,1
mechdef_nagaii_NGA-X1,Mech,1,1
mechdef_nagaii_NGA-S1,Mech,1,1
mechdef_nagaii_NGA-X2,Mech,1,1
mechdef_nagaii_NGA-S2,Mech,1,1
mechdef_canis_CAS-X1,Mech,1,1
mechdef_canis_CAS-S1,Mech,1,1
mechdef_canis_CAS-X2,Mech,1,1
mechdef_canis_CAS-S2,Mech,1,1
mechdef_onager_ONG-X1,Mech,1,1
mechdef_onager_ONG-S1,Mech,1,1
mechdef_onager_ONG-X2,Mech,1,1
mechdef_onager_ONG-S2,Mech,1,1
mechdef_jadephoenix_JDP-X1,Mech,1,1
mechdef_jadephoenix_JDP-S1,Mech,1,1
mechdef_jadephoenix_JDP-X2,Mech,1,1
mechdef_jadephoenix_JDP-S2,Mech,1,1
mechdef_ironcheetah_ICH-X1,Mech,1,1
mechdef_ironcheetah_ICH-S1,Mech,1,1
mechdef_ironcheetah_ICH-X2,Mech,1,1
mechdef_ironcheetah_ICH-S2,Mech,1,1
mechdef_sidewinder_SDW-X,Mech,1,1
mechdef_sidewinder_SDW-S,Mech,1,1
mechdef_bruin_BRN-X1,Mech,1,1
mechdef_bruin_BRN-S1,Mech,1,1
mechdef_bruin_BRN-X2,Mech,1,1
mechdef_bruin_BRN-S2,Mech,1,1
mechdef_jinggau_JN-X,Mech,1,1
mechdef_jinggau_JN-S,Mech,1,1
mechdef_jinggau_JN-X2,Mech,1,1
mechdef_jinggau_JN-S2,Mech,1,1
mechdef_bombardier_BMB-X,Mech,1,1
mechdef_bombardier_BMB-S,Mech,1,1
mechdef_atlas_AS7-D3-X,Mech,1,1
mechdef_atlas_AS7-D3-S,Mech,1,1
mechdef_battlemaster_BLR-X1,Mech,1,1
mechdef_battlemaster_BLR-S1,Mech,1,1
mechdef_battlemaster_BLR-X2,Mech,1,1
mechdef_battlemaster_BLR-S2,Mech,1,1
mechdef_bigfoot_BFT-X1,Mech,1,1
mechdef_bigfoot_BFT-S1,Mech,1,1
mechdef_bigfoot_BFT-X2,Mech,1,1
mechdef_bigfoot_BFT-S2,Mech,1,1
mechdef_tomahawk_THK-X1,Mech,1,1
mechdef_tomahawk_THK-S1,Mech,1,1
mechdef_tomahawk_THK-X2,Mech,1,1
mechdef_tomahawk_THK-S2,Mech,1,1
mechdef_daikyu_DAI-X1,Mech,1,1
mechdef_daikyu_DAI-S1,Mech,1,1
mechdef_daikyu_DAI-X2,Mech,1,1
mechdef_daikyu_DAI-S2,Mech,1,1
mechdef_vanquisher_VQR-X,Mech,1,1
mechdef_vanquisher_VQR-S,Mech,1,1
mechdef_vanquisher_VQR-X,Mech,1,1
mechdef_vanquisher_VQR-S,Mech,1,1
mechdef_vanquisher_VQR-X,Mech,1,1
mechdef_vanquisher_VQR-S,Mech,1,1
mechdef_anvil_ANV-X,Mech,1,1
mechdef_anvil_ANV-S,Mech,1,1
mechdef_berserker_BRZ-X,Mech,1,1
mechdef_berserker_BRZ-S,Mech,1,1
mechdef_caesar_CES-X,Mech,1,1
mechdef_caesar_CES-S,Mech,1,1
mechdef_dragonfire_DGR-X1,Mech,1,1
mechdef_dragonfire_DGR-S1,Mech,1,1
mechdef_dragonfire_DGR-X2,Mech,1,1
mechdef_dragonfire_DGR-S2,Mech,1,1
mechdef_gunslinger_GUN-X1,Mech,1,1
mechdef_gunslinger_GUN-S1,Mech,1,1
mechdef_gunslinger_GUN-X2,Mech,1,1
mechdef_gunslinger_GUN-S2,Mech,1,1
mechdef_helios_HEL-X,Mech,1,1
mechdef_helios_HEL-S,Mech,1,1
mechdef_helios_HEL-X,Mech,1,1
mechdef_helios_HEL-S,Mech,1,1
mechdef_sunder_SD1-X1,Mech,1,1
mechdef_sunder_SD1-S1,Mech,1,1
mechdef_sunder_SD1-X2,Mech,1,1
mechdef_sunder_SD1-S2,Mech,1,1
mechdef_viking_VKG-X1,Mech,1,1
mechdef_viking_VKG-S1,Mech,1,1
mechdef_viking_VKG-X2,Mech,1,1
mechdef_viking_VKG-S2,Mech,1,1
mechdef_penetrator_PTR-X1,Mech,1,1
mechdef_penetrator_PTR-S1,Mech,1,1
mechdef_penetrator_PTR-X2,Mech,1,1
mechdef_penetrator_PTR-S2,Mech,1,1
mechdef_rakshasa_MDG-X1,Mech,1,1
mechdef_rakshasa_MDG-S1,Mech,1,1
mechdef_rakshasa_MDG-X2,Mech,1,1
mechdef_rakshasa_MDG-S2,Mech,1,1
mechdef_salamander_PPR-X1,Mech,1,1
