mechdef_firebee_FRB-X,Mech,1,1
mechdef_firebee_FRB-S,Mech,1,1
mechdef_firestarter_FS9-X,Mech,1,1
mechdef_firestarter_FS9-S,Mech,1,1
mechdef_owens_OW-X,Mech,1,1
mechdef_owens_OW-S,Mech,1,1
mechdef_owens_OW-X2,Mech,1,1
mechdef_owens_OW-S2,Mech,1,1
mechdef_jenner_JR7-X,Mech,1,1
mechdef_jenner_JR7-S,Mech,1,1
mechdef_jennerrattlesnake_JR7-X2,Mech,1,1
mechdef_jennerrattlesnake_JR7-S2,Mech,1,1
mechdef_jenneriic_JR7-IIC-X1,Mech,1,1
mechdef_jenneriic_JR7-IIC-S1,Mech,1,1
mechdef_jenneriic_JR7-IIC-X2,Mech,1,1
mechdef_jenneriic_JR7-IIC-S2,Mech,1,1
mechdef_panther_PNT-X,Mech,1,1
mechdef_panther_PNT-S,Mech,1,1
mechdef_panther_PNT-X2,Mech,1,1
mechdef_panther_PNT-S2,Mech,1,1
mechdef_raven_RVN-X,Mech,1,1
mechdef_raven_RVN-S,Mech,1,1
mechdef_raven_RVN-X2,Mech,1,1
mechdef_raven_RVN-S2,Mech,1,1
mechdef_toro_TR-A-X,Mech,1,1
mechdef_toro_TR-A-S,Mech,1,1
mechdef_toro_TR-B-X2,Mech,1,1
mechdef_toro_TR-B-S2,Mech,1,1
mechdef_anubis_ABS-X,Mech,1,1
mechdef_anubis_ABS-S,Mech,1,1
mechdef_anubis_ABS-X2,Mech,1,1
mechdef_anubis_ABS-S2,Mech,1,1
mechdef_javelin_JVN-X,Mech,1,1
mechdef_javelin_JVN-S,Mech,1,1
mechdef_javelin_JVN-X2,Mech,1,1
mechdef_javelin_JVN-S2,Mech,1,1
mechdef_hussar_HSR-X,Mech,1,1
mechdef_hussar_HSR-S,Mech,1,1
mechdef_osiris_OSR-X,Mech,1,1
mechdef_osiris_OSR-S,Mech,1,1
mechdef_osiris_OSR-X2,Mech,1,1
mechdef_osiris_OSR-S2,Mech,1,1
mechdef_spider_SDR-X,Mech,1,1
mechdef_spider_SDR-S,Mech,1,1
mechdef_spider_SDR-X2,Mech,1,1
mechdef_spider_SDR-S2,Mech,1,1
mechdef_locust_LCT-IIC-X,Mech,1,1
mechdef_locust_LCT-IIC-S,Mech,1,1
mechdef_locust_LCT-IIC-2-X2,Mech,1,1
mechdef_locust_LCT-IIC-2-S2,Mech,1,1
mechdef_flea_FLE-X,Mech,1,1
mechdef_flea_FLE-S,Mech,1,1
mechdef_flea_FLE-X2,Mech,1,1
mechdef_flea_FLE-S2,Mech,1,1
mechdef_hornet_HNT-X,Mech,1,1
mechdef_hornet_HNT-S,Mech,1,1
mechdef_locust_LCT-X,Mech,1,1
mechdef_locust_LCT-S,Mech,1,1
mechdef_locust_LCT-X2,Mech,1,1
mechdef_locust_LCT-S2,Mech,1,1
mechdef_wasp_WSP-X,Mech,1,1
mechdef_wasp_WSP-S,Mech,1,1
mechdef_wasp_WSP-X2,Mech,1,1
mechdef_wasp_WSP-S2,Mech,1,1
mechdef_cougar_CGR-XR-X1,Mech,1,1
mechdef_cougar_CGR-XR-S1,Mech,1,1
mechdef_wight_WGT-X,Mech,1,1
mechdef_wight_WGT-S,Mech,1,1
mechdef_wight_WGT-X2,Mech,1,1
mechdef_wight_WGT-S2,Mech,1,1
mechdef_firefly_FFL-X,Mech,1,1
mechdef_firefly_FFL-S,Mech,1,1
mechdef_firefly_FFL-X2,Mech,1,1
mechdef_firefly_FFL-S2,Mech,1,1
mechdef_nighthawk_NTK-X,Mech,1,1
mechdef_nighthawk_NTK-S,Mech,1,1
mechdef_talon_TLN-X2,Mech,1,1
mechdef_talon_TLN-S2,Mech,1,1
mechdef_talon_TLN-X,Mech,1,1
mechdef_talon_TLN-S,Mech,1,1
mechdef_howler_HWL-X1,Mech,1,1
mechdef_howler_HWL-S1,Mech,1,1
mechdef_howler_HWL-X2,Mech,1,1
mechdef_howler_HWL-S2,Mech,1,1
mechdef_solitaire_SLT-1-X,Mech,1,1
mechdef_solitaire_SLT-1-S,Mech,1,1
mechdef_tiburon_TBN-1-X,Mech,1,1
mechdef_tiburon_TBN-1-S,Mech,1,1
mechdef_tiburon_TBN-2-X,Mech,1,1
mechdef_tiburon_TBN-2-S,Mech,1,1
mechdef_cossack_C-SK1-X,Mech,1,1
mechdef_cossack_C-SK1-S,Mech,1,1
mechdef_raptor_RTX1-O-X1,Mech,1,1
mechdef_raptor_RTX1-O-S1,Mech,1,1
mechdef_raptor_RTX1-OC-X2,Mech,1,1
mechdef_raptor_RTX1-OC-S2,Mech,1,1
mechdef_jackrabbit_JKR-X,Mech,1,1
mechdef_jackrabbit_JKR-S,Mech,1,1
mechdef_sling_SL-X1,Mech,1,1
mechdef_sling_SL-S1,Mech,1,1
mechdef_sling_SL-X2,Mech,1,1
mechdef_sling_SL-S2,Mech,1,1
mechdef_mercury_MCY-X1,Mech,1,1
mechdef_mercury_MCY-S1,Mech,1,1
mechdef_mercury_MCY-99W-X1,Mech,1,1
mechdef_mercury_MCY-99W-S1,Mech,1,1
mechdef_falcon_FLC-X2,Mech,1,1
mechdef_falcon_FLC-S2,Mech,1,1
mechdef_falcon_FLC-X,Mech,1,1
mechdef_falcon_FLC-S,Mech,1,1
mechdef_cyclone_CYC-X2,Mech,1,1
mechdef_cyclone_CYC-S2,Mech,1,1
mechdef_cyclone_CYC-X,Mech,1,1
mechdef_cyclone_CYC-S,Mech,1,1
mechdef_olympian_AL1-G8R-X,Mech,1,1
mechdef_olympian_AL1-G8R-S,Mech,1,1
mechdef_adder_ADR-X2,Mech,1,1
mechdef_adder_ADR-S2,Mech,1,1
mechdef_adder_ADR-X3,Mech,1,1
mechdef_adder_ADR-S3,Mech,1,1
mechdef_cougar_CGR-X2,Mech,1,1
mechdef_cougar_CGR-S2,Mech,1,1
mechdef_cougar_CGR-X3,Mech,1,1
mechdef_cougar_CGR-S3,Mech,1,1
mechdef_firestarter_FS9-X2,Mech,1,1
mechdef_firestarter_FS9-S2,Mech,1,1
mechdef_wolfhound_WLF-X3,Mech,1,1
mechdef_wolfhound_WLF-S3,Mech,1,1
mechdef_arcticcheetah_ACH-X2,Mech,1,1
mechdef_arcticcheetah_ACH-S2,Mech,1,1
mechdef_incubus_INC-X2,Mech,1,1
mechdef_incubus_INC-S2,Mech,1,1
mechdef_incubus_INC-X3,Mech,1,1
mechdef_incubus_INC-S3,Mech,1,1
mechdef_valkyrie_VLK-X2,Mech,1,1
mechdef_valkyrie_VLK-S2,Mech,1,1
mechdef_commando_COM-X2,Mech,1,1
mechdef_commando_COM-S2,Mech,1,1
mechdef_mistlynx_MLX-X2,Mech,1,1
mechdef_mistlynx_MLX-S2,Mech,1,1
mechdef_mongoose_MON-X2,Mech,1,1
mechdef_mongoose_MON-S2,Mech,1,1
mechdef_firemoth_FM-X2,Mech,1,1
mechdef_firemoth_FM-S2,Mech,1,1
mechdef_piranha_PIR-X2,Mech,1,1
mechdef_piranha_PIR-S2,Mech,1,1
mechdef_stinger_STG-X2,Mech,1,1
mechdef_stinger_STG-S2,Mech,1,1
