mechdef_direwolfs_DWF-S3,Mech,1,1
mechdef_kingfisher_KFR-WS,Mech,1,1
mechdef_kingfisher_KFR-S,Mech,1,1
mechdef_scylla_SCL-S,Mech,1,1
mechdef_scylla_SCL-WS,Mech,1,1
mechdef_woodsman_WDM-S,Mech,1,1
mechdef_woodsman_WDM-WS,Mech,1,1
mechdef_minsk_MNK-101-S,Mech,1,1
mechdef_minsk_MNK-102-S,Mech,1,1
mechdef_minsk_MNK-103-S,Mech,1,1
mechdef_awesome_AWS-S,Mech,1,1
mechdef_awesome_AWS-S2,Mech,1,1
mechdef_bullshark_BSK-S1,Mech,1,1
mechdef_bullshark_BSK-S2,Mech,1,1
mechdef_charger_CGR-S,Mech,1,1
mechdef_emperor_EMP-S,Mech,1,1
mechdef_hauptmann_HA1-S,Mech,1,1
mechdef_highlander_HGN-S,Mech,1,1
mechdef_highlander_HGN-S2,Mech,1,1
mechdef_imp_IMP-S,Mech,1,1
mechdef_mackie-S,Mech,1,1
mechdef_nightstar_NSR-S,Mech,1,1
mechdef_stalker_STK-S,Mech,1,1
mechdef_thug_THG-S,Mech,1,1
mechdef_templar_TLR1-S,Mech,1,1
mechdef_titanii_TI-S,Mech,1,1
mechdef_victor_VTR-S,Mech,1,1
